"bianma","riqi","xiaoliang"
31,"20150926",3
31,"20150927",3
31,"20150928",3
31,"20150929",3
31,"20150930",3
31,"20151001",3
31,"20151002",3
31,"20151003",3
31,"20151004",3
31,"20151005",3
31,"20151006",3
31,"20151007",3
31,"20151008",3
31,"20151009",3
31,"20151010",3
31,"20151011",3
31,"20151012",3
31,"20151013",3
31,"20151014",3
31,"20151015",3
31,"20151016",3
31,"20151017",3
31,"20151018",3
31,"20151019",3
31,"20151020",3
31,"20151021",3
31,"20151022",3
31,"20151023",3
31,"20151024",3
31,"20151025",3
31,"20151026",3
31,"20151027",3
31,"20151028",3
31,"20151029",3
32,"20150901",0
32,"20150902",1
32,"20150903",0
32,"20150904",0
32,"20150905",0
32,"20150906",1
32,"20150907",1
32,"20150908",0
32,"20150909",0
32,"20150911",1
32,"20150912",0
32,"20150913",1
32,"20150914",0
32,"20150915",0
32,"20150916",0
32,"20150917",1
32,"20150918",0
32,"20150919",0
32,"20150920",0
32,"20150921",1
32,"20150922",0
32,"20150923",0
32,"20150924",0
32,"20150925",0
32,"20150926",0
32,"20150927",0
32,"20150928",1
32,"20150929",0
32,"20150930",0
32,"20151001",0
32,"20151002",1
32,"20151003",0
32,"20151004",0
32,"20151005",0
32,"20151006",1
32,"20151007",0
32,"20151008",0
32,"20151009",1
32,"20151010",0
32,"20151011",0
32,"20151012",0
32,"20151013",1
32,"20151014",0
32,"20151015",0
32,"20151016",0
32,"20151017",1
32,"20151018",0
32,"20151019",0
32,"20151020",1
32,"20151021",0
32,"20151022",0
32,"20151023",0
32,"20151024",1
32,"20151025",0
32,"20151026",0
32,"20151027",0
32,"20151028",1
32,"20151029",0
33,"20150901",2
33,"20150902",1
33,"20150903",1
33,"20150904",2
33,"20150905",1
33,"20150906",1
33,"20150907",1
33,"20150908",1
33,"20150909",1
33,"20150911",2
33,"20150912",2
33,"20150913",1
33,"20150914",1
33,"20150915",1
33,"20150916",1
33,"20150917",1
33,"20150918",1
33,"20150919",1
33,"20150920",1
33,"20150921",1
33,"20150922",1
33,"20150923",1
33,"20150924",2
33,"20150925",2
33,"20150926",1
33,"20150927",1
33,"20150928",1
33,"20150929",1
33,"20150930",1
33,"20151001",1
33,"20151002",1
33,"20151003",1
33,"20151004",1
33,"20151005",1
33,"20151006",1
33,"20151007",2
33,"20151008",2
33,"20151009",1
33,"20151010",1
33,"20151011",1
33,"20151012",1
33,"20151013",1
33,"20151014",1
33,"20151015",1
33,"20151016",1
33,"20151017",1
33,"20151018",1
33,"20151019",1
33,"20151020",2
33,"20151021",2
33,"20151022",1
33,"20151023",1
33,"20151024",1
33,"20151025",1
33,"20151026",1
33,"20151027",1
33,"20151028",1
33,"20151029",1
34,"20150901",2
34,"20150902",1
34,"20150903",2
34,"20150904",2
34,"20150905",2
34,"20150906",1
34,"20150907",3
34,"20150908",2
34,"20150909",2
34,"20150911",2
34,"20150912",2
34,"20150913",2
34,"20150914",2
34,"20150915",2
34,"20150916",2
34,"20150917",2
34,"20150918",2
34,"20150919",2
34,"20150920",2
34,"20150921",2
34,"20150922",2
34,"20150923",2
34,"20150924",2
34,"20150925",2
34,"20150926",2
34,"20150927",2
34,"20150928",2
34,"20150929",2
34,"20150930",2
34,"20151001",2
34,"20151002",2
34,"20151003",2
34,"20151004",2
34,"20151005",2
34,"20151006",2
34,"20151007",2
34,"20151008",2
34,"20151009",2
34,"20151010",2
34,"20151011",2
34,"20151012",2
34,"20151013",2
34,"20151014",2
34,"20151015",2
34,"20151016",2
34,"20151017",2
34,"20151018",2
34,"20151019",2
34,"20151020",2
34,"20151021",2
34,"20151022",2
34,"20151023",2
34,"20151024",2
34,"20151025",2
34,"20151026",2
34,"20151027",2
34,"20151028",2
34,"20151029",2
